% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=123456789, Wed Jun 13 10:24:15 2018, <python>{}</python>
57 570 4.397078344060025 0 0 3.49221119063838 3.379552357464299 4.834616116414965 4.627482355639365 5.796643986508589 2.7477713190721405 4.093190965786457 4.615032302448131 5.000787304187745 4.193686921913502
58 580 4.119982984920806 0 0 3.2506758874291055 3.1343778566175344 4.485437848262355 4.318256851288225 5.379644836908137 2.6219806079637538 3.7956812451037347 4.3004704521293835 4.70596168320204 3.92485287312146
59 590 3.9720822941793656 0 0 3.1258235528266454 2.9802311731850395 4.346277813124024 4.089490304668413 5.200781457079205 2.5563820341546633 3.6596001614372655 4.237598974163243 4.603219902527469 3.6931863724619944
60 600 4.006395300229091 0 0 3.1820255407347613 2.9892108919925025 4.351357114725416 4.037768554676882 5.29978565308227 2.669421017304095 3.740322330150638 4.197549572948641 4.718977669058366 3.7301954961340016
61 610 4.122603586010293 0 0 3.3333554032583383 3.053797369349522 4.667235193040915 4.233915840022946 5.543069602318448 2.6685858627466374 3.9307404813982214 4.43643995870554 4.8822651206774665 3.788586767955152
62 620 4.277247703400187 0 0 3.4280694348303626 3.1780990215559695 4.928790718069124 4.434495467165584 5.7475265570350444 2.759558108255257 4.023765457232336 4.662571932447643 5.055441052554284 3.995138542609144
63 630 4.123326302618285 0 0 3.2955897919095727 3.1064662106018672 4.736929327080024 4.354686016655573 5.527515683099973 2.6431695530975468 3.8289332489077594 4.471621794339907 4.803706591263792 3.8790684583440487
64 640 4.0877264497677155 0 0 3.253890553852857 3.0902002670222375 4.720390512611108 4.272932803143042 5.476973680676461 2.6132229225048977 3.750866424583411 4.323341044594765 4.7617508094901275 3.795181901607922
65 650 4.060454915873205 0 0 3.1300272066558623 3.1073195106643525 4.671526756630068 4.228880192966952 5.259427890530955 2.572762524312097 3.7791388699773 4.2864971961442215 4.678572884308186 3.764899029363823
66 660 3.7623447992867844 0 0 2.90585040319704 2.79685889454729 4.341912104486057 3.8669281706022094 4.879936416882097 2.4091433944999294 3.4825907660055866 3.8962738289438836 4.324426462090662 3.5243782930614365
67 670 3.6811794469642147 0 0 2.7671293764233607 2.7712281269251964 4.275202784672394 3.8269749891720886 4.648699941086526 2.3285539257842665 3.3385555863320824 3.8692122090361627 4.223814533614737 3.440574407852692
68 680 3.550409092786067 0 0 2.6662073311369845 2.597398987484514 4.223886144468511 3.6851181488851483 4.476623634316005 2.2936676776938496 3.24251882423084 3.7543667434065564 3.9280928156145807 3.3499860314728367
69 690 3.5451537371808732 0 0 2.598143975544205 2.6397842773945204 4.2610590056578905 3.6567585728110763 4.388231189372208 2.2124730507574952 3.2162715641307016 3.862843706552979 3.8322766349433954 3.234133919800411
70 700 3.329632194622159 0 0 2.3999549976127783 2.4665624369118375 4.029285234417647 3.406117214894281 4.064142024914608 2.1065144988359807 3.0566272997970287 3.6506970771259533 3.6843499090976106 3.0794253598595627
71 710 3.502403164641163 0 0 2.4948918206249875 2.577701590868025 4.144292161532703 3.5463356713871828 4.210482740794356 2.3834845521761574 3.195220843433015 3.803004910817899 3.9930309015016374 3.2886305426778204
72 720 3.492531629864191 0 0 2.4657935541210785 2.5617330550523167 4.079890534212797 3.5120465775275855 4.1686779288297915 2.371020803008404 3.178799876561341 3.856569490398878 4.085446411226951 3.2451351597826315
73 730 3.417009534646065 0 0 2.3637037945849464 2.524391591787137 4.000444719232802 3.4514791794112383 4.016178339184187 2.3195601799459125 3.083673368792096 3.773649676453318 4.002534101628877 3.1856521079969284
74 740 3.321351864784397 0 0 2.256951760288759 2.4749232415724736 4.064629700020861 3.342958019281908 3.829177571678403 2.248916466801632 2.9771441954504034 3.641189606837683 3.9222544641503325 3.0704987991529196
75 750 3.476943344671744 0 0 2.4896852045301103 2.5490067038145803 4.186678880920696 3.5382655798174345 4.227917595163919 2.3521301927879765 3.072462554147471 3.8548169445336438 4.383715955115426 3.1718024831645653
76 760 3.782988313879358 0 0 2.753501614855914 2.8679070181471467 4.643957113604294 3.930361444416075 4.675613899810573 2.5684154870477474 3.310605318282261 4.293256652204911 5.183720469794454 3.3991948436071717
77 770 4.106815154991559 0 0 3.051515374415592 3.3174535467210227 5.046951363421237 4.285894970135967 5.183953583799593 2.820491862551707 3.6130628838613696 4.78342958917502 6.0102978804633675 3.6735942746505907
78 780 4.2848387110742205 0 0 3.275972766263622 3.6168748897858802 5.161201796703739 4.432446983195994 5.555057585709502 2.9185368170469252 3.7653052323084393 4.995451362517585 6.5332183393135965 3.855005293602609
79 790 4.547223832998324 0 0 3.546730135270006 3.9086065896047057 5.512418404104349 4.646761188980731 6.019125932739527 3.121537276459474 3.9152710505582884 5.451415298153991 7.504799648933326 4.061748602662722
80 800 4.3591063945106265 0 0 3.4016889392245115 3.7472834308039995 5.176655329404456 4.346063448700818 5.770580607520096 2.9532965071782633 3.693545771667399 5.21189143398367 7.319677748947748 3.8936410230384295
81 810 4.536423583085708 0 0 3.5031913854081824 3.853105010818084 5.664648350938181 4.4628915871812636 5.933876965565309 3.010688318460644 3.8063366760307806 5.596626607838807 7.561058900787887 4.028841457325505
82 820 4.545333974681335 0 0 3.482493783194247 3.9262041748066427 5.660452662355472 4.418445945214365 5.889945204072244 3.0395843616871545 3.8514383297874 5.649968138946552 7.5079239893125935 4.019953757039073
83 830 4.487024512089988 0 0 3.3899658997857407 3.9333966484823364 5.794815600390613 4.290088037304504 5.720826484071282 3.0051724188472875 3.728133628272182 5.591975407113753 7.21358541842447 3.9469613955523575
84 840 4.483618060491207 0 0 3.422666546435491 3.9510048938478857 5.695461117577127 4.387322070174001 5.7902224909740525 3.0111845064340055 3.7184950858560217 5.707440207614471 7.403877184111732 3.945689617789725
85 850 4.228978438580581 0 0 3.2586897965797688 3.668099314976829 5.395101669265405 4.146270700479543 5.52149347385517 2.786950599152005 3.448804800590614 5.409549683583314 6.99074540517592 3.699376269005292
86 860 3.93779135938592 0 0 2.978571868339917 3.4208321686934444 5.000446670392913 3.7877342202123487 5.055654952457966 2.5615935710078 3.1358133574782325 5.071313201340904 6.443919169297839 3.4447360133120046
87 870 3.7099702676934276 0 0 2.8193509991921606 3.2103443244580725 4.786336669672794 3.5960298173215968 4.787200449866738 2.3847843106103803 2.9383414953783378 4.690116840036209 6.061991216461533 3.2589235706666173
88 880 3.7834087817747477 0 0 3.052763224942917 3.280927687555162 4.919824874996858 3.6123873577349768 5.1838792441562545 2.4327479241179373 2.9901922861343047 4.774302721170444 6.156932878835338 3.2951618889839445
89 890 3.990688344095981 0 0 3.4102296626890327 3.448747911862625 5.152979401539549 3.7420836969376294 5.7863490952816505 2.529408818724065 3.2454296687711284 5.063698514107281 6.363664828501409 3.5064869051867276
90 900 4.032031247950132 0 0 3.4649508147287333 3.403083713257866 5.274610768499712 3.783854331069338 5.88065957456882 2.6064251886962917 3.3108962735904153 5.08273954716373 6.411768681150525 3.576360790696196
91 910 4.424473392083066 0 0 3.874612273373426 3.71285563649668 5.792456950614457 3.9910030580195106 6.582801039591813 2.9559957235437864 3.7537725314641572 5.534816897864852 6.845897721232866 4.0171566762738475
92 920 4.638340059140968 0 0 4.325459796458724 3.863934432428032 6.068169284567822 4.211290201401228 7.341987226706643 3.140329234264345 4.01173950223751 5.775722643776536 7.395244219052122 4.259557678708391
93 930 4.915773181028326 0 0 4.7273662001749095 4.109540390727961 6.479258743407753 4.380837034734545 8.02270956980664 3.3480334474538367 4.182492370765778 6.191816631926954 7.807316630649837 4.504921217039663
94 940 5.2721686119743225 0 0 5.1121973759103785 4.355827055183353 6.821716123906247 5.008442967047858 8.683843473303337 3.585563210084898 4.431389367502642 6.480846331280491 8.243617749638364 4.809693522152408
95 950 4.92998128851622 0 0 4.612627294244074 4.087652937140756 6.280246253823436 4.6329673584300295 7.8457676972409764 3.3684037631595 4.164546463658941 6.070371893949155 7.770810570064978 4.327544531537012
96 960 4.957146160989492 0 0 4.671489890869731 4.149232148067301 6.254440123356283 4.62558497997555 7.9463360185789185 3.385279521104896 4.22929581810079 6.124396154667837 7.853455943882012 4.268855668692163
97 970 4.738236538036054 0 0 4.4061926193087 3.9031241767906013 5.9534704669668015 4.416810417436316 7.504819519224592 3.2766426749780044 4.015728917520004 5.769611766835517 7.529136684030957 4.0762853053941654
98 980 4.636856492524322 0 0 4.312974700451927 3.8485485560394372 5.880511381137887 4.345982160250542 7.336717651589425 3.25134536358176 3.9159278449904042 5.754981205058166 7.394433356919107 3.84271274571225
99 990 4.644168135358917 0 0 4.255067206042953 3.7944339951640735 5.842703925671725 4.33467946802233 7.2372027104021734 3.2309094004773575 4.212141301555435 5.773539302379823 7.270450543148029 3.866404392972088
100 1000 4.719949193372216 0 0 4.33515957227204 3.913808086910359 5.9205947852516125 4.308255807654409 7.368461153824222 3.328234421119014 4.476526431045855 5.877012013498477 7.360745417858152 3.9267856549563085
101 1010 4.9707505223791415 0 0 4.569031563984891 4.196597054136175 6.2579786401100765 4.549305165606273 7.760145812455837 3.562779842120923 4.735737724318533 6.210938251641396 7.816271702672386 4.4943456019601085
102 1020 5.128913012162778 0 0 4.774958895219229 4.306372009095195 6.437723253711773 4.687346986487273 8.119945571922885 3.704956617219652 5.114282314755379 6.458836640061662 8.087935907368045 4.803686726071346
103 1030 5.513466833749699 0 0 5.56808751697243 4.666323651286738 6.936399681233832 5.089846545225957 9.468443792230472 3.981089351634824 5.852775941685924 7.091726446150029 8.957728662322229 5.117200900799535
104 1040 5.834216376350067 0 0 6.182242636435309 4.924388852038341 7.506050118524799 5.334572044563014 10.509655299265605 4.1955857531084 6.422362565733049 7.555805395699935 9.683934236144198 5.494163165994678
105 1050 5.837171251316931 0 0 6.1613068533298305 4.895350153101297 7.390836777726443 5.228529805634957 10.482297256790794 4.17669761428991 6.349431631966654 7.545899534444898 9.769993994901958 5.683537654908758
106 1060 5.540479597134802 0 0 5.7411977070425895 4.636352299102536 7.012296598831499 4.865338755451916 9.767107307726784 3.908727593258978 6.008845488141121 7.20078977872155 9.016908072384242 5.463751516393651
107 1070 6.240189199448441 0 0 6.753068065570905 5.098283016607656 8.843648108069807 5.4366732598764695 11.48789938170118 4.406957200332761 7.419083223068135 8.07019651018851 10.245028153341956 6.117165775325214
108 1080 6.512307516511808 0 0 6.851094640559333 5.2519295078316395 9.645203930156567 5.522444146265878 11.653375245396155 4.585141101395075 8.14261316447144 8.37687851730209 10.402826950815498 6.254929296253197
109 1090 6.922528183426953 0 0 7.461417839401215 5.669365125561758 10.153293864769722 5.8261406194005865 12.694534609002643 4.752778538406589 8.559891519363996 8.955163235998727 11.755884646040537 6.732527124596293
110 1100 7.490531164394302 0 0 7.967141449483392 6.146330633304355 11.219472103404323 6.1724735950779674 13.551850697148922 5.023064573690926 9.492075093581402 9.592850756599708 12.232998864755828 7.250667855517347
111 1110 7.429552834188524 0 0 7.945054217353963 6.046693074528775 11.509698054814427 6.103264760041827 13.516171845172643 5.030577951096455 9.513810983018306 9.76009361806003 12.201837581307366 7.140562993567792
112 1120 6.91954798350074 0 0 7.299012049204047 5.533389060046445 10.642673760066751 5.596332350664427 12.42139518678394 4.6989553986569845 8.691880092305372 9.089539523641978 11.424174326588648 6.8396474768559195
113 1130 7.451041118811795 0 0 7.716450559610188 5.830774540055717 11.435219628657002 5.928361135877082 13.12460770931334 5.155755092982393 9.131814410318666 9.775582075286517 12.22981594471395 7.594171829091493
114 1140 7.410375095823333 0 0 7.68312447067023 5.850514278499666 11.422304047363339 5.799972956996428 13.066814889201277 5.105641384537231 9.079889017895548 9.700364551948724 12.309555134317895 7.634385612035418
115 1150 6.971843444784578 0 0 7.119103321771818 5.507808384003772 10.573477249348716 5.301747761064639 12.109458528042508 4.728579187257758 8.252463041972154 9.03541938396907 11.445839352197892 7.262638262453889
116 1160 6.587216831608485 0 0 6.760374658907165 5.187051041835399 9.734952578038886 4.944748148151293 11.501482819008126 4.355673970565062 7.67491367193378 8.586095807744549 10.763246790744768 7.061180749988916
117 1170 6.841177660079502 0 0 6.971323805934388 5.412709539871743 11.063863648618467 5.560497834156132 11.862277559928044 4.609516716099479 7.826253402196215 8.863637371937264 11.120118581434994 7.201280150496557
118 1180 6.895524747340066 0 0 6.950965513044177 5.463443415978463 11.071526670823157 5.554630433320427 11.829584956740003 4.65070591029456 7.871660519985032 9.085810121880064 11.307129056742294 7.348880461835531
119 1190 6.9194201916881335 0 0 6.908080391449567 5.4426795289011665 10.968574399113063 5.661720302229771 11.756525662381305 4.67190602134088 7.757169252623754 9.083832550229856 11.48416373599639 7.400550410650611
120 1200 7.03284009745024 0 0 7.044208247295493 5.455208515805081 10.999548295031998 5.766701459856186 11.985736323386778 4.8207054211738285 7.857943699352438 9.051522187178128 11.832560887212058 7.573532864914197
121 1210 6.788306021558586 0 0 6.80152308942691 5.178711217176753 10.402919545543337 5.480025760576788 11.57562411669431 4.6969819818322796 7.564021652837069 8.869497507795158 11.424265846160392 7.3463075222362155
122 1220 7.0744314462701965 0 0 7.047197218626965 5.510677296796151 11.15411692396764 5.63211173412064 11.993411726066789 4.923999873120858 7.847267887585807 9.170778094449746 11.807880919694012 7.642705398163417
123 1230 6.961327100374674 0 0 6.827282444548581 5.502759362904966 11.204560271530307 5.568614439664449 11.61719751919006 4.91967077836922 7.756395542445861 8.942676905339715 11.484525821707791 7.564376299130129
124 1240 6.622608023916088 0 0 6.510973918260421 5.328143990072684 10.579971191852652 5.346871412582786 11.077510706323885 4.571911932224894 7.476761577319361 8.486591984457498 10.828059222085388 7.365818768271645
125 1250 6.695312237593753 0 0 6.756957175664026 5.330951024212294 10.692506807687101 5.4192265612102535 11.495412635317727 4.6799906736441335 7.674469894232366 8.308556886083103 10.886862500951448 7.534363962058101
126 1260 6.82560672661746 0 0 6.922910217114173 5.442459312499649 10.819035755176756 5.530410346272704 11.773146251038757 4.812161171657366 8.115628301634098 8.358115277181593 10.855220813694881 8.138698466348654
127 1270 6.908928438039776 0 0 7.0951821051087105 5.458967752544538 10.80362605480331 5.693704987716642 12.065337200544308 4.843084831714395 8.300776629884984 8.500390472915548 10.94311725999973 8.331571384326521
128 1280 7.1463809092583395 0 0 7.413425671789916 5.664691668586679 10.876770056475857 5.889947243390754 12.606505659100554 4.953204642332163 8.738218538878998 8.554811260698223 11.303218300881952 8.993572720480469
129 1290 7.080226994587916 0 0 7.254686219943806 5.586943490274665 10.620017613218089 5.842179940920005 12.339259351640358 4.777508273481731 8.848457131679162 8.458255875870426 11.172065750991473 8.979785601033578
130 1300 6.914237672960662 0 0 7.094901774140792 5.435739555300593 10.380030539213289 5.8550060284042145 12.069038661766825 4.423608167265453 8.541776040911659 8.213853374826689 10.941549649749215 8.783398866959395
131 1310 6.565958354158914 0 0 6.74954019154669 5.101886862744305 9.99043146404742 5.556508573279794 11.48129852586931 4.218083601173428 8.120286293074614 7.80260986305509 10.422638360038148 8.383249641169721
132 1320 6.307545182540583 0 0 6.381892835539593 4.88366528209713 9.28545870392535 5.342380175189969 10.856467926611835 4.0482156896966295 7.623355954642529 7.4146862736081385 9.956184844485874 7.9662273251734845
133 1330 6.019485783581691 0 0 6.075159827773007 4.5863965254350205 8.931962379361835 5.065698072624023 10.33478815982232 3.817138551054642 7.224637943311387 7.1292530075044 9.47251946315765 7.518196796596269
134 1340 5.784988404364934 0 0 5.86002588310295 4.384015703486052 8.590933513916625 4.924380583870296 9.968043780656748 3.662504141131568 6.961479237078903 6.832247433315817 9.239925953003038 7.224496048564598
135 1350 5.684661256123134 0 0 5.656192059897517 4.288762700602663 8.366536532956147 4.956770887879777 9.622033947937325 3.6572082572939917 6.86345741528433 6.600499309009504 8.938432775275624 7.05264290932418
136 1360 5.381076815358987 0 0 5.57048802873854 4.012754909762711 8.021753258156556 4.793009442760394 9.474573567779883 3.473768216917029 6.482050361034376 6.3594183232563575 8.953044514797398 6.659113241828443
137 1370 5.26887047563008 0 0 5.357210337744068 4.015761322802336 7.788876610047549 5.048856480338437 9.110928532234027 3.4877571815748234 6.273200024890815 6.106133342768647 8.754268402067952 6.43940871146642
138 1380 5.262262407374581 0 0 5.185149972137976 4.006700577573143 7.710045222415649 5.120525567651494 8.81706611762638 3.4870892448534265 6.186020234336548 5.936241571078648 8.582211471216262 6.4311267540402595
139 1390 5.009268670566139 0 0 4.916206377235874 3.7480185207170704 7.298043263669483 4.86775753865281 8.359797329831515 3.2745735182638147 5.946362517461166 5.5696972893988095 8.199071139735615 6.203291783954531
140 1400 4.836446111260696 0 0 4.788938451153385 3.667075509751169 7.2533813977895 4.676410562383772 8.141925070488789 3.0222812917517983 5.772345520641277 5.410103202916152 7.714876362430355 6.078929220376231
141 1410 4.472306296231917 0 0 4.471135424567574 3.3730391519598295 6.754322755018205 4.2978870219928265 7.601665452257212 2.8053576066820307 5.237376448580718 4.8953252261904066 7.176724663516099 5.604068476379563
